,name_x,searched_longitude,searched_latitude,number of bikes,name_y,location,rating,distance,review_count,price
1075,HERBERT PLACE,-6.245575,53.334432,30,The Old Mill Restaurant,14 Temple Bar Square,4.5,1711.0899743747186,229,€€
1076,HERBERT PLACE,-6.245575,53.334432,30,Keshk Cafe & Restaurant,71 Mespil Road,4.3,65.6913328603648,50,€€
1077,HERBERT PLACE,-6.245575,53.334432,30,FX Buckley,1A Lower Pembroke St,4.3,497.445202859101,95,€€€
1078,HERBERT PLACE,-6.245575,53.334432,30,IL Vicoletto,5 Crow Street,4.5,1647.4672394403212,131,€€€
1079,HERBERT PLACE,-6.245575,53.334432,30,The Bank on College Green,20-22 College Green,4.4,1522.8421717252204,441,€€€
1080,CHARLEVILLE ROAD,-6.281866,53.359157,40,The Boxty House,20-21 Temple Bar,4.3,1983.3257600533373,1231,€€€
1081,CHARLEVILLE ROAD,-6.281866,53.359157,40,The Old Mill Restaurant,14 Temple Bar Square,4.5,1944.7831705171827,229,€€
1082,CHARLEVILLE ROAD,-6.281866,53.359157,40,L Mulligan Grocer,18 Stoneybatter,4.3,864.5310379842118,215,€€
1083,CHARLEVILLE ROAD,-6.281866,53.359157,40,The Quays Irish Restaurant,10-12 Temple Bar Square,4.2,1941.313882832016,239,€€
1084,CHARLEVILLE ROAD,-6.281866,53.359157,40,Bleecker Street Cafe Bar,68 Dorset Street,4.6,1201.9139869130004,58,€€
1085,CHARLEVILLE ROAD,-6.281866,53.359157,40,Merchant's Arch Bar,48-49 Wellington quay,4.1,1926.9439499956009,155,€€
1086,CHARLEVILLE ROAD,-6.281866,53.359157,40,The Winding Stair,40 Ormond Quay Lower,4.2,1839.6221501585876,240,€€€
1087,CHARLEVILLE ROAD,-6.281866,53.359157,40,Elephant & Castle,18 Temple Bar,4.0,1982.346350004186,380,€€
1088,CHARLEVILLE ROAD,-6.281866,53.359157,40,Fish Shop,76 Benburb Street,4.6,1322.7778950296863,62,
1089,CHARLEVILLE ROAD,-6.281866,53.359157,40,White Moose Cafe,268-272 North Circular Rd,3.9,135.04412455502884,60,€€
1090,JAMES STREET,-6.287409,53.343456,40,Darkey Kellys,Hotel Harding,4.6,1151.0105408329594,263,€€
1091,JAMES STREET,-6.287409,53.343456,40,L Mulligan Grocer,18 Stoneybatter,4.3,935.9039145116348,215,€€
1092,JAMES STREET,-6.287409,53.343456,40,The Brazen Head,20 Bridge Street Lower,4.2,754.5126947604584,906,€€€
1093,JAMES STREET,-6.287409,53.343456,40,Guinness Storehouse,St James's Gate,4.2,182.38345084453448,1830,€€
1094,JAMES STREET,-6.287409,53.343456,40,Arthur's Pub,28 Thomas Street,4.3,383.32083974362894,92,€€
1095,JAMES STREET,-6.287409,53.343456,40,Las Tapas de Lola,12 Wexford Street,4.5,1630.2176324554634,121,€€
1096,JAMES STREET,-6.287409,53.343456,40,Fish Shop,76 Benburb Street,4.6,556.5245225677762,62,
1097,JAMES STREET,-6.287409,53.343456,40,Bull & Castle,5-7 Lord Edward Street,4.1,1138.8863000338254,294,€€€
1098,JAMES STREET,-6.287409,53.343456,40,The Porterhouse Temple Bar,16-18 Parliament Street,4.0,1330.9316467776755,400,€€
1099,JAMES STREET,-6.287409,53.343456,40,Pickle Eating House and Bar,43 Camden Street,4.6,1819.6171289184429,71,€€€
1100,SANDWITH STREET,-6.247163,53.345203,40,The Boxty House,20-21 Temple Bar,4.3,1000.8775992506918,1231,€€€
1101,SANDWITH STREET,-6.247163,53.345203,40,The Pig's Ear,4 Nassau Street,4.3,598.7839750426789,238,€€€
1102,SANDWITH STREET,-6.247163,53.345203,40,The Old Mill Restaurant,14 Temple Bar Square,4.5,1046.4199422848558,229,€€
1103,SANDWITH STREET,-6.247163,53.345203,40,IL Vicoletto,5 Crow Street,4.5,1105.852596509198,131,€€€
1104,SANDWITH STREET,-6.247163,53.345203,40,Pichet,14-15 Trinity Street,4.3,1023.5781798482158,116,€€€
1105,SANDWITH STREET,-6.247163,53.345203,40,Featherblade,51B Dawson Street,4.4,842.9467676417049,122,€€
1106,SANDWITH STREET,-6.247163,53.345203,40,F.X.Buckley,2 Crow Street,4.6,1111.174799828398,120,€€€
1107,SANDWITH STREET,-6.247163,53.345203,40,Bunsen,22 Essex Street E,4.5,1151.837877890402,215,€€
1108,SANDWITH STREET,-6.247163,53.345203,40,J2 Grill & Sushi,"Unit A, The Campshires",4.0,342.9719732027365,127,€€
1109,SANDWITH STREET,-6.247163,53.345203,40,The Bank on College Green,20-22 College Green,4.4,955.696941071824,441,€€€
1110,CUSTOM HOUSE QUAY,-6.248048,53.347884,30,The Boxty House,20-21 Temple Bar,4.3,970.7634301095542,1231,€€€
1111,CUSTOM HOUSE QUAY,-6.248048,53.347884,30,The Pig's Ear,4 Nassau Street,4.3,764.2351204725112,238,€€€
1112,CUSTOM HOUSE QUAY,-6.248048,53.347884,30,The Old Mill Restaurant,14 Temple Bar Square,4.5,1011.4614959154936,229,€€
1113,CUSTOM HOUSE QUAY,-6.248048,53.347884,30,Ely Bar & Brasserie,Georges Dock,3.9,165.8078996267637,56,€€€
1114,CUSTOM HOUSE QUAY,-6.248048,53.347884,30,J2 Grill & Sushi,"Unit A, The Campshires",4.0,258.6023142416156,127,€€
1115,CUSTOM HOUSE QUAY,-6.248048,53.347884,30,IL Vicoletto,5 Crow Street,4.5,1110.0274791422278,131,€€€
1116,CUSTOM HOUSE QUAY,-6.248048,53.347884,30,Pichet,14-15 Trinity Street,4.3,1044.6137839668615,116,€€€
1117,CUSTOM HOUSE QUAY,-6.248048,53.347884,30,Featherblade,51B Dawson Street,4.4,974.9742655972394,122,€€
1118,CUSTOM HOUSE QUAY,-6.248048,53.347884,30,F.X.Buckley,2 Crow Street,4.6,1111.5283325640503,120,€€€
1119,CUSTOM HOUSE QUAY,-6.248048,53.347884,30,Darkey Kellys,Hotel Harding,4.6,1528.3042471316485,263,€€
1120,HANOVER QUAY,-6.237153,53.344115,40,The Marker Hotel,Grand Canal Square,4.1,106.91316284297798,86,€€€
1121,HANOVER QUAY,-6.237153,53.344115,40,The Pig's Ear,4 Nassau Street,4.3,1186.1460076907715,238,€€€
1122,HANOVER QUAY,-6.237153,53.344115,40,Charlotte Quay,Charlotte Quay Dock Millennium Tower,4.3,142.59038988215738,24,€€€
1123,HANOVER QUAY,-6.237153,53.344115,40,Featherblade,51B Dawson Street,4.4,1435.7428218330635,122,€€
1124,HANOVER QUAY,-6.237153,53.344115,40,Herbstreet,Hanover Quay,4.1,45.28151076956375,172,€€
1125,HANOVER QUAY,-6.237153,53.344115,40,Paulie's Pizza,58 Grand Canal Street,4.5,758.2916826485114,185,€€
1126,HANOVER QUAY,-6.237153,53.344115,40,Milano,Unit 1 - Hanover Quay,3.1,17.818959368989237,57,€€
1127,HANOVER QUAY,-6.237153,53.344115,40,Nutbutter,Forbes St,4.6,79.24220962198189,25,
1128,HANOVER QUAY,-6.237153,53.344115,40,FX Buckley,1A Lower Pembroke St,4.3,1204.2761699271227,95,€€€
1129,HANOVER QUAY,-6.237153,53.344115,40,The Sussex,8/9 Sussex Terrace,4.7,1714.399242892821,53,€€€
1130,KILLARNEY STREET,-6.247579,53.354845,30,The Boxty House,20-21 Temple Bar,4.3,1404.8045587429551,1231,€€€
1131,KILLARNEY STREET,-6.247579,53.354845,30,The Old Mill Restaurant,14 Temple Bar Square,4.5,1427.5865758180585,229,€€
1132,KILLARNEY STREET,-6.247579,53.354845,30,The Pig's Ear,4 Nassau Street,4.3,1474.128215971254,238,€€€
1133,KILLARNEY STREET,-6.247579,53.354845,30,IL Vicoletto,5 Crow Street,4.5,1574.6713698053873,131,€€€
1134,KILLARNEY STREET,-6.247579,53.354845,30,The Bank on College Green,20-22 College Green,4.4,1492.0538172173458,441,€€€
1135,KILLARNEY STREET,-6.247579,53.354845,30,Featherblade,51B Dawson Street,4.4,1632.667366083882,122,€€
1136,KILLARNEY STREET,-6.247579,53.354845,30,Darkey Kellys,Hotel Harding,4.6,1926.34279102623,263,€€
1137,KILLARNEY STREET,-6.247579,53.354845,30,F.X.Buckley,2 Crow Street,4.6,1569.4624555509313,120,€€€
1138,KILLARNEY STREET,-6.247579,53.354845,30,Pichet,14-15 Trinity Street,4.3,1547.8536018634982,116,€€€
1139,KILLARNEY STREET,-6.247579,53.354845,30,Bunsen,22 Essex Street E,4.5,1523.5500386122744,215,€€
