,name,location,rating,distance,review_count,price,searched_latitude,searched_longitude
1116,Pichet,14-15 Trinity Street,4.3,1044.6137839668615,116,€€€,53.347884,-6.248048
1117,Featherblade,51B Dawson Street,4.4,974.9742655972394,122,€€,53.347884,-6.248048
1118,F.X.Buckley,2 Crow Street,4.6,1111.5283325640503,120,€€€,53.347884,-6.248048
1119,Darkey Kellys,Hotel Harding,4.6,1528.3042471316483,263,€€,53.347884,-6.248048
1120,The Marker Hotel,Grand Canal Square,4.1,106.91316284297798,86,€€€,53.344115,-6.237153
1121,The Pig's Ear,4 Nassau Street,4.3,1186.1460076907715,238,€€€,53.344115,-6.237153
1122,Charlotte Quay,Charlotte Quay Dock Millennium Tower,4.3,142.59038988215738,24,€€€,53.344115,-6.237153
1123,Featherblade,51B Dawson Street,4.4,1435.7428218330635,122,€€,53.344115,-6.237153
1124,Herbstreet,Hanover Quay,4.1,45.281510769563745,172,€€,53.344115,-6.237153
1125,Paulie's Pizza,58 Grand Canal Street,4.5,758.2916826485114,185,€€,53.344115,-6.237153
1126,Milano,Unit 1 - Hanover Quay,3.1,17.818959368989237,57,€€,53.344115,-6.237153
1127,Nutbutter,Forbes St,4.6,79.24220962198189,25,,53.344115,-6.237153
1128,FX Buckley,1A Lower Pembroke St,4.3,1204.2761699271227,95,€€€,53.344115,-6.237153
1129,The Sussex,8/9 Sussex Terrace,4.7,1714.3992428928207,53,€€€,53.344115,-6.237153
1130,The Boxty House,20-21 Temple Bar,4.3,1404.8045587429551,1231,€€€,53.354845,-6.247579
1131,The Old Mill Restaurant,14 Temple Bar Square,4.5,1427.5865758180585,229,€€,53.354845,-6.247579
1132,The Pig's Ear,4 Nassau Street,4.3,1474.1282159712541,238,€€€,53.354845,-6.247579
1133,IL Vicoletto,5 Crow Street,4.5,1574.6713698053873,131,€€€,53.354845,-6.247579
1134,The Bank on College Green,20-22 College Green,4.4,1492.0538172173458,441,€€€,53.354845,-6.247579
1135,Featherblade,51B Dawson Street,4.4,1632.667366083882,122,€€,53.354845,-6.247579
1136,Darkey Kellys,Hotel Harding,4.6,1926.34279102623,263,€€,53.354845,-6.247579
1137,F.X.Buckley,2 Crow Street,4.6,1569.4624555509313,120,€€€,53.354845,-6.247579
1138,Pichet,14-15 Trinity Street,4.3,1547.8536018634982,116,€€€,53.354845,-6.247579
1139,Bunsen,22 Essex Street E,4.5,1523.5500386122744,215,€€,53.354845,-6.247579
